Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
real,real,1000,0.9932432432432432,0.972027972027972,0.9752066115702479,0.9617834394904459,0.9777777777777777,1.0
real,fake,1000,0.7912457912457912,0.864951768488746,0.9037800687285223,0.974910394265233,0.8896321070234113,1.0
fake,real,1000,0.9527027027027027,0.958041958041958,0.8347107438016529,0.6751592356687898,0.9833333333333333,1.0
fake,fake,1000,0.9663299663299664,0.932475884244373,0.9072164948453608,0.978494623655914,0.9933110367892977,1.0
real,real,1000,0.993103448275862,0.9743589743589743,0.9708029197080292,0.9813664596273292,0.99375,1.0
real,fake,1000,0.8051948051948052,0.11627906976744186,0.20066889632107024,0.9259259259259259,0.9047619047619048,1.0
fake,real,1000,1.0,0.23931623931623933,0.1386861313868613,0.9503105590062112,1.0,1.0
fake,fake,1000,1.0,0.9933554817275747,0.9832775919732442,0.9730639730639731,0.989010989010989,1.0
real,real,1000,0.9936708860759493,0.9848484848484849,0.9534883720930233,0.9815950920245399,1.0,1.0
real,fake,1000,0.041935483870967745,0.0034965034965034965,0.28753993610223644,0.006993006993006993,0.0,0.5225806451612903
fake,real,1000,1.0,0.0,1.0,0.0,0.0,1.0
fake,fake,1000,0.9161290322580645,0.8531468531468531,0.9584664536741214,0.8881118881118881,0.888135593220339,0.9451612903225807
real,real,10000,0.9861111111111112,0.9924242424242424,0.953125,0.9622641509433962,0.9757575757575757,1.0
real,fake,10000,0.006802721088435374,0.006493506493506494,0.03289473684210526,0.0,0.0,0.478125
fake,real,10000,1.0,0.0,0.1328125,0.0,1.0,1.0
fake,fake,10000,0.7721088435374149,0.5422077922077922,0.5394736842105263,0.5793103448275863,0.6690140845070423,0.74375
real,real,1000,0.9530201342281879,0.9716312056737588,0.9609375,0.9794520547945206,0.9820359281437125,1.0
real,fake,1000,0.7252396166134185,0.8717948717948718,0.8480565371024735,0.9767441860465116,0.8257839721254355,1.0
fake,real,1000,0.9463087248322147,0.9645390070921985,0.8359375,0.636986301369863,1.0,1.0
fake,fake,1000,0.9712460063897763,0.9198717948717948,0.8975265017667845,0.9767441860465116,0.9790940766550522,1.0
real,real,1000,0.9933774834437086,0.9794520547945206,0.9833333333333333,0.9863945578231292,1.0,1.0
real,fake,1000,0.7672131147540984,0.8754448398576512,0.9255663430420712,0.9379310344827586,0.8980891719745223,1.0
fake,real,1000,0.9470198675496688,0.9452054794520548,0.8,0.6258503401360545,0.993421052631579,1.0
fake,fake,1000,0.9573770491803278,0.9288256227758007,0.941747572815534,0.9655172413793104,0.9681528662420382,0.9966777408637874
real,real,1000,0.9733333333333334,0.9444444444444444,0.9504950495049505,0.9726027397260274,0.9818181818181818,1.0
real,fake,1000,0.7854889589905363,0.815068493150685,0.87248322147651,0.9488817891373802,0.840531561461794,1.0
fake,real,1000,0.9133333333333333,0.9444444444444444,0.801980198019802,0.4657534246575342,0.9878787878787879,1.0
fake,fake,1000,0.9369085173501577,0.9178082191780822,0.8959731543624161,0.9584664536741214,0.9933554817275747,1.0
real,real,10000,0.9761904761904762,0.9305555555555556,0.9385964912280702,0.9774436090225563,0.9861111111111112,1.0
real,fake,10000,0.804635761589404,0.83125,0.8989547038327527,0.9722222222222222,0.8846153846153846,1.0
fake,real,10000,0.9464285714285714,0.8958333333333334,0.8157894736842105,0.9473684210526315,1.0,1.0
fake,fake,10000,0.9105960264900662,0.928125,0.926829268292683,0.9791666666666666,0.986013986013986,1.0
real,real,10000,0.9868421052631579,0.9928571428571429,0.9457364341085271,1.0,0.967741935483871,1.0
real,fake,10000,0.0,0.01644736842105263,0.17586206896551723,0.014035087719298246,0.0,0.6635220125786163
fake,real,10000,1.0,0.0,0.14728682170542637,0.0,0.0,1.0
fake,fake,10000,0.9937694704049844,0.8947368421052632,0.9689655172413794,0.9578947368421052,0.9716312056737588,0.9716981132075472
real,real,10000,0.9811320754716981,0.9925373134328358,0.9411764705882353,0.9726027397260274,0.9807692307692307,1.0
real,fake,10000,0.0,0.03225806451612903,0.13986013986013987,0.009933774834437087,0.0,0.6006600660066007
fake,real,10000,1.0,0.0,0.14705882352941177,0.0,0.0,0.0
fake,fake,10000,1.0,0.9870967741935484,0.958041958041958,0.9701986754966887,0.9424920127795527,0.9867986798679867
real,real,10000,0.9932432432432432,0.9727891156462585,0.9689922480620154,0.993006993006993,0.9738562091503268,1.0
real,fake,10000,0.039603960396039604,0.0034129692832764505,0.06711409395973154,0.0033003300330033004,0.0,0.4482758620689655
fake,real,10000,1.0,0.0,0.09302325581395349,0.0,0.0,0.0
fake,fake,10000,0.9735973597359736,0.8668941979522184,0.87248322147651,0.8217821782178217,0.9329073482428115,0.9482758620689655
real,real,10000,0.972972972972973,0.9424460431654677,0.9658119658119658,0.9513888888888888,0.9823529411764705,1.0
real,fake,10000,0.804635761589404,0.8145695364238411,0.9252669039145908,0.9573770491803278,0.9453924914675768,1.0
fake,real,10000,0.9594594594594594,0.920863309352518,0.8034188034188035,0.9930555555555556,0.9941176470588236,1.0
fake,fake,10000,0.9635761589403974,0.956953642384106,0.9430604982206405,0.9836065573770492,0.9863481228668942,1.0
real,real,10000,0.9875,0.9861111111111112,0.963963963963964,0.9867549668874173,0.9814814814814815,1.0
real,fake,10000,0.0,0.9032258064516129,0.025396825396825397,0.14915254237288136,0.9509803921568627,1.0
